Date,Tstk_Adj,LnTstk_Delta_1wk,FP1wk,LnTstk_Delta_2wk,FP2wk,LnTstk_Delta_1mo,FP1,LnTstk_Delta_2mo,FP2,LnTstk_Delta_3mo,FP3,LnTstk_Delta_4mo,FP4,LnTstk_Delta_5mo,FP5,LnTstk_Delta_6mo,FP6
2011-09-23,1136.43005371094,-0.0044,-0.0099,0.0166,-0.0348,0.0986,-0.0155,0.0221,0.0172,0.1074,0.1246,0.1457,0.0864,0.1838,0.1261,0.2065,0.179
2011-09-24,1136.43005371094,-0.0044,-0.0051,0.0166,-0.0207,0.0783,-0.0047,0.0194,0.0313,0.1074,0.1235,0.1543,0.0953,0.1838,0.126,0.2203,0.1702
2011-09-25,1136.43005371094,-0.0044,-0.0035,0.0166,-0.0169,0.0888,0.0002,0.0194,0.0325,0.1075,0.133,0.1485,0.1003,0.1838,0.1307,0.2175,0.1734
2011-09-26,1162.94995117188,-0.0563,-0.0104,0.0271,-0.0285,0.0995,-0.0169,-0.0037,0.0239,0.0719,0.1225,0.1239,0.1026,0.1621,0.1366,0.1895,0.167
2011-09-27,1175.38000488281,-0.0447,-0.0112,0.017,-0.0268,0.0892,-0.0185,0.0145,0.0243,0.0719,0.1155,0.1133,0.1029,0.1548,0.136,0.1772,0.1563
2011-09-28,1151.06005859375,-0.0061,-0.009,0.0477,-0.0269,0.1101,-0.0111,0.0376,0.023,0.0885,0.1215,0.1342,0.095,0.171,0.1372,0.2018,0.1582
2011-09-29,1160.40002441406,0.0039,-0.0098,0.0366,-0.0272,0.1021,-0.0116,0.0719,0.0301,0.0804,0.1281,0.1236,0.0977,0.169,0.13,0.1937,0.1516
2011-09-30,1131.42004394531,0.021,0.0015,0.0791,-0.0049,0.1023,0.0161,0.0953,0.0565,0.1057,0.1465,0.1484,0.1093,0.1911,0.1268,0.219,0.1627
2011-10-01,1131.42004394531,0.021,0.0019,0.0791,-0.0065,0.074,0.0144,0.0951,0.0577,0.1057,0.1562,0.1573,0.1119,0.1911,0.1279,0.2265,0.1676
2011-10-02,1131.42004394531,0.021,0.007,0.0791,0.0047,0.0899,0.0282,0.0951,0.0723,0.1211,0.1596,0.1583,0.1209,0.1911,0.1262,0.2225,0.1674
2011-10-03,1099.22998046875,0.0834,0.0157,0.0884,0.0104,0.1374,0.0282,0.1239,0.0584,0.1501,0.1673,0.2017,0.1253,0.2161,0.127,0.2411,0.1848
2011-10-04,1123.94995117188,0.0617,0.0072,0.0864,-0.002,0.1089,0.0161,0.1119,0.0434,0.1308,0.1551,0.1795,0.1111,0.1783,0.1168,0.2183,0.175
2011-10-05,1144.03002929688,0.0538,0.004,0.056,-0.005,0.0912,0.0156,0.0953,0.0648,0.1106,0.1542,0.1618,0.1201,0.1675,0.1239,0.2005,0.1702
2011-10-06,1164.96997070312,0.0327,-0.0039,0.0424,-0.0202,0.073,-0.0103,0.0792,0.0429,0.0925,0.137,0.1432,0.1145,0.1591,0.1218,0.1824,0.1543
2011-10-07,1155.4599609375,0.0581,-0.0036,0.0692,-0.0192,0.0875,-0.0046,0.066,0.044,0.1006,0.1364,0.1534,0.1128,0.1709,0.1278,0.1906,0.1476
2011-10-08,1155.4599609375,0.0581,-0.0058,0.0692,-0.0252,0.0992,-0.0134,0.0828,0.0313,0.1029,0.1284,0.1556,0.1033,0.1709,0.1215,0.1792,0.1433
2011-10-09,1155.4599609375,0.0581,-0.0001,0.0692,-0.0162,0.0618,0.0002,0.0828,0.0411,0.1118,0.1313,0.157,0.107,0.1709,0.1267,0.1619,0.1437
2011-10-10,1194.89001464844,0.005,-0.0052,0.0484,-0.022,0.0368,-0.0255,0.0492,0.0223,0.0785,0.1052,0.1166,0.0919,0.1376,0.1138,0.1358,0.1272
2011-10-11,1195.5400390625,0.0247,-0.0072,0.0276,-0.0265,0.0556,-0.0327,0.0337,0.017,0.0803,0.104,0.116,0.0875,0.155,0.1106,0.149,0.1249
2011-10-12,1207.25,0.0022,-0.0053,0.0284,-0.0224,0.0458,-0.0372,0.0152,0.01,0.0656,0.0989,0.1063,0.0854,0.144,0.1156,0.1267,0.1242
2011-10-13,1203.66003417969,0.0097,-0.0033,0.0651,-0.0176,0.0488,-0.0323,0.0068,0.0129,0.0686,0.1007,0.116,0.0845,0.153,0.1136,0.1296,0.1207
2011-10-14,1224.57995605469,0.0111,-0.0051,0.0482,-0.0224,0.022,-0.0523,-0.0072,0.0013,0.0513,0.0903,0.0979,0.0748,0.1368,0.1025,0.1124,0.1125
2011-10-15,1224.57995605469,0.0111,-0.0038,0.0482,-0.0196,0.0268,-0.0496,-0.004,0.0026,0.0513,0.0896,0.0925,0.0746,0.1368,0.1046,0.1119,0.1099
2011-10-16,1224.57995605469,0.0111,-0.0043,0.0482,-0.0202,0.01,-0.0483,-0.004,0.0033,0.0549,0.0901,0.1034,0.0746,0.1368,0.1022,0.1273,0.1092
2011-10-17,1200.85998535156,0.0435,-0.0026,0.0427,-0.0142,0.0126,-0.0314,0.0155,0.0192,0.0855,0.1098,0.1254,0.0932,0.1604,0.1282,0.1428,0.1273
2011-10-18,1225.38000488281,0.003,-0.0033,-0.0058,-0.0157,-0.008,-0.0412,-0.0165,0.0125,0.0702,0.0964,0.1051,0.0835,0.1372,0.1178,0.1166,0.1163
2011-10-19,1209.88000488281,0.0262,0.0001,0.0229,-0.0094,0.0048,-0.0253,0.0256,0.0231,0.0836,0.1094,0.1179,0.091,0.148,0.1276,0.1305,0.1257
2011-10-20,1215.39001464844,0.0554,-0.0019,0.037,-0.0149,0.0002,-0.0388,0.023,0.0096,0.0791,0.0999,0.1133,0.0858,0.1362,0.1195,0.126,0.1157
2011-10-21,1238.25,0.0371,0.0016,0.012,-0.0053,-0.0372,-0.0267,0.0126,0.0138,0.0604,0.0835,0.0954,0.0778,0.1207,0.1087,0.1073,0.0986
2011-10-22,1238.25,0.0371,-0.0017,0.012,-0.0097,-0.0414,-0.0316,0.0216,0.0072,0.0609,0.077,0.0921,0.0703,0.1207,0.0967,0.0989,0.0903
2011-10-23,1238.25,0.0371,-0.0062,0.012,-0.018,-0.0637,-0.0426,0.0216,-0.0078,0.0599,0.0594,0.0963,0.0577,0.1207,0.0932,0.1025,0.0822
2011-10-24,1254.18994140625,-0.0007,-0.0024,0.0055,-0.0092,-0.0765,-0.0465,0.0088,-0.0057,0.0557,0.0327,0.0852,0.043,0.1217,0.059,0.1033,0.0453
2011-10-25,1229.05004882812,-0.0088,-0.0046,0.0374,-0.0128,-0.059,-0.0305,0.0291,0.0005,0.0702,0.0664,0.1055,0.0676,0.1391,0.0971,0.1302,0.0931
2011-10-26,1242,-0.0033,-0.0055,-0.0104,-0.0146,-0.0695,-0.0422,0.0187,-0.0019,0.0581,0.0455,0.095,0.0548,0.1237,0.0712,0.1221,0.0679
2011-10-27,1284.58996582031,-0.0184,-0.0004,-0.0356,-0.005,-0.1032,-0.0471,-0.0276,-0.0049,0.0244,0.0196,0.0626,0.0303,0.0884,0.0295,0.0884,0.0311
2011-10-28,1285.08996582031,-0.0251,0.0006,-0.0167,0.0014,-0.0747,-0.0418,-0.0173,-0.0149,0.024,0.0182,0.0656,0.027,0.0917,0.018,0.088,0.0294
2011-10-29,1285.08996582031,-0.0251,0.0006,-0.0167,0.0004,-0.0725,-0.0476,-0.0216,-0.022,0.0215,0.0174,0.0608,0.024,0.0917,0.0128,0.0841,0.0265
2011-10-30,1285.08996582031,-0.0251,-0.0003,-0.0167,-0.0002,-0.0301,-0.0462,-0.0216,-0.0217,0.021,0.0179,0.067,0.0259,0.0917,0.0104,0.0898,0.0272
2011-10-31,1253.30004882812,0.0062,-0.0133,-0.0012,-0.0244,-0.007,-0.0496,0.0034,-0.0102,0.0549,0.036,0.0888,0.0428,0.1242,0.0451,0.1123,0.0488
2011-11-01,1218.28002929688,0.0462,-0.0101,0.0319,-0.0248,0.0211,-0.0297,0.0318,-0.0008,0.0844,0.0707,0.1171,0.0507,0.1485,0.0664,0.133,0.0871
2011-11-02,1237.90002441406,-0.0071,-0.0118,-0.0008,-0.0226,0.0051,-0.0341,0.0311,0.0017,0.0829,0.0513,0.1011,0.0403,0.1223,0.0507,0.1007,0.0754
2011-11-03,1261.15002441406,-0.0172,-0.0134,-0.0364,-0.0179,-0.0135,-0.0449,0.0127,-0.006,0.0643,0.0385,0.0786,0.0271,0.1031,0.0213,0.0821,0.0473
2011-11-04,1253.22998046875,0.0084,-0.0126,-0.0304,-0.0199,0.0031,-0.0385,0.022,-0.0026,0.0706,0.038,0.0694,0.0248,0.1094,0.0183,0.0884,0.0445
2011-11-05,1253.22998046875,0.0084,-0.0113,-0.0304,-0.0178,0.0042,-0.0355,0.0194,-0.0015,0.0702,0.0393,0.0763,0.0256,0.1094,0.0241,0.0888,0.055
2011-11-06,1253.22998046875,0.0084,-0.012,-0.0304,-0.0188,0.0062,-0.0332,0.0194,-0.0002,0.0722,0.041,0.0861,0.0274,0.1094,0.0245,0.0845,0.0577
2011-11-07,1261.11999511719,-0.0074,-0.0092,-0.0555,-0.0129,-0.0215,-0.033,0.0131,0,0.0681,0.0362,0.0834,0.0237,0.0917,0.022,0.0715,0.0526
2011-11-08,1275.92004394531,-0.0143,-0.006,-0.0714,-0.0077,-0.0164,-0.0325,0.0037,-0.0008,0.0579,0.0285,0.0718,0.0222,0.0628,0.0173,0.0623,0.0404
2011-11-09,1229.09997558594,0.0063,-0.0084,-0.0563,-0.0162,0.021,-0.0199,0.05,-0.0002,0.0884,0.0658,0.1092,0.0472,0.1076,0.0741,0.0963,0.0918
2011-11-10,1239.69995117188,-0.0192,-0.0071,-0.0649,-0.0118,0.0124,-0.0242,0.0417,0.0088,0.0798,0.0477,0.1007,0.0465,0.1127,0.0437,0.0877,0.0831
2011-11-11,1263.84997558594,-0.0389,-0.0069,-0.0869,-0.0072,-0.0219,-0.0314,0.0247,0.0064,0.0605,0.0358,0.0994,0.0372,0.0808,0.027,0.0684,0.0677
2011-11-12,1263.84997558594,-0.0389,-0.0056,-0.0869,-0.0047,-0.0306,-0.0291,0.0198,0.0106,0.0673,0.0431,0.0982,0.0432,0.0808,0.039,0.0573,0.078
2011-11-13,1263.84997558594,-0.0389,-0.0062,-0.0869,-0.0072,-0.042,-0.0312,0.0198,0.0086,0.0663,0.0426,0.1042,0.0419,0.0808,0.0396,0.0515,0.0776
2011-11-14,1251.78002929688,-0.0481,-0.0095,-0.0485,-0.0139,-0.0292,-0.0292,0.0294,0.0102,0.0705,0.0518,0.1149,0.0531,0.0899,0.0509,0.0567,0.0879
2011-11-15,1257.81005859375,-0.0571,-0.0017,-0.0511,0.0028,-0.0308,-0.0078,0.0246,0.0302,0.0767,0.0645,0.1101,0.0884,0.1005,0.0951,0.0367,0.1204
2011-11-16,1236.91003417969,-0.0627,-0.0015,0.0081,0.0037,-0.014,0.0066,0.0449,0.0281,0.0958,0.0744,0.1268,0.0789,0.1132,0.0775,0.0461,0.1171
2011-11-17,1216.13000488281,-0.0457,-0.0009,0.0231,0.0004,0.0029,0.0226,0.0729,0.0415,0.1127,0.0913,0.1477,0.0977,0.1242,0.096,0.063,0.1364
2011-11-18,1215.65002441406,-0.048,0,0.0233,0.0004,-0.0085,0.023,0.0782,0.0384,0.1131,0.0841,0.1451,0.0903,0.1257,0.0791,0.0634,0.1271
2011-11-19,1215.65002441406,-0.048,0.0018,0.0233,0.0049,0.0209,0.0267,0.0788,0.0391,0.1131,0.0786,0.1433,0.0856,0.1257,0.0702,0.0793,0.1184
2011-11-20,1215.65002441406,-0.048,0.0024,0.0233,0.0019,0.0228,0.0265,0.0788,0.0363,0.1138,0.0773,0.136,0.0837,0.1257,0.0749,0.0798,0.1168
2011-11-21,1192.97998046875,-0.0004,0.0054,0.0523,0.0051,0.0499,0.0377,0.0977,0.0493,0.1293,0.0886,0.158,0.0933,0.1361,0.0811,0.1003,0.1256
2011-11-22,1188.0400390625,0.006,0.0086,0.0576,0.0118,0.063,0.0452,0.1023,0.0561,0.1377,0.0926,0.1621,0.0965,0.1439,0.0796,0.1058,0.1285
2011-11-23,1161.7900390625,0.0707,0.011,0.082,0.0096,0.0854,0.049,0.1236,0.0563,0.1617,0.1063,0.1844,0.112,0.1798,0.0832,0.126,0.1442
2011-11-24,1161.7900390625,0.0688,0.0115,0.0606,0.0087,0.0854,0.0499,0.1323,0.0596,0.1617,0.1084,0.1982,0.1129,0.1865,0.0782,0.126,0.1361
2011-11-25,1158.67004394531,0.0713,0.0137,0.08,0.0139,0.0881,0.0507,0.1292,0.0625,0.1644,0.1107,0.1981,0.1143,0.1916,0.0782,0.1287,0.1356
2011-11-26,1158.67004394531,0.0713,0.0126,0.08,0.0117,0.0881,0.0491,0.1276,0.0578,0.1658,0.1053,0.1931,0.1092,0.1916,0.0778,0.1287,0.1365
2011-11-27,1158.67004394531,0.0713,0.0131,0.08,0.0127,0.0756,0.0517,0.1276,0.0619,0.1691,0.1073,0.1915,0.1141,0.1916,0.0814,0.1397,0.1402
2011-11-28,1192.55004882812,0.0527,0.0078,0.0362,0.0141,0.0574,0.0481,0.0988,0.0654,0.1356,0.0915,0.1664,0.0952,0.1589,0.0747,0.0965,0.1197
2011-11-29,1195.18994140625,0.0516,0.0064,0.0252,0.0115,0.0509,0.0483,0.094,0.0696,0.1395,0.0948,0.1642,0.0962,0.1623,0.0747,0.092,0.1184
2011-11-30,1246.9599609375,0.0112,0.0061,-0.0286,0.015,0.0085,0.0194,0.0512,0.0474,0.0938,0.0552,0.1218,0.0659,0.1174,0.066,0.0246,0.0859
2011-12-01,1244.57995605469,-0.0083,0.0039,-0.0234,0.0125,0.0104,0.0089,0.0619,0.0371,0.0957,0.046,0.1312,0.0564,0.1116,0.0652,0.0265,0.0744
2011-12-02,1244.28002929688,0.0087,-0.0034,-0.02,0.0023,0.0106,-0.008,0.0633,0.0198,0.096,0.0397,0.1274,0.0459,0.0956,0.0492,0.0268,0.0674
2011-12-03,1244.28002929688,0.0087,-0.0037,-0.02,0.0008,0.026,-0.0078,0.0778,0.0214,0.0921,0.0431,0.1172,0.0478,0.0956,0.0493,0.0269,0.071
2011-12-04,1244.28002929688,0.0087,-0.003,-0.02,0.0021,0.0262,-0.0071,0.0778,0.0193,0.0766,0.0447,0.1165,0.0469,0.0956,0.0552,0.0326,0.0728
2011-12-05,1257.07995605469,-0.0165,0.0003,-0.042,0.0054,0.0189,-0.0103,0.0675,0.0137,0.0733,0.034,0.1063,0.0379,0.0857,0.0467,0.0451,0.0654
2011-12-06,1258.46997070312,-0.0264,0.0003,-0.0137,0.0054,0.0153,-0.012,0.066,0.0158,0.0819,0.0359,0.1052,0.0403,0.0803,0.0539,0.0439,0.074
2011-12-07,1261.01000976562,-0.0398,0.001,-0.0138,0.0056,0.0132,-0.0179,0.066,0.0124,0.0835,0.0336,0.1032,0.0388,0.0716,0.0525,0.05,0.0724
2011-12-08,1234.34997558594,-0.0152,0.0073,0.0158,0.0112,0.0346,0.0012,0.0895,0.0131,0.1049,0.0561,0.1131,0.0505,0.0955,0.0691,0.0714,0.1088
2011-12-09,1255.18994140625,-0.0287,0.008,0.008,0.0135,0.0201,0.0008,0.0743,0.0198,0.0882,0.041,0.0792,0.0446,0.0753,0.0574,0.0546,0.0908
2011-12-10,1255.18994140625,-0.0287,0.0091,0.008,0.0163,0.029,-0.002,0.0674,0.0171,0.0883,0.0334,0.0866,0.0406,0.0753,0.0473,0.0419,0.0838
2011-12-11,1255.18994140625,-0.0287,0.0059,0.008,0.0109,0.0293,-0.0049,0.0674,0.0124,0.1063,0.0316,0.1003,0.0396,0.0753,0.0462,0.0535,0.0848
2011-12-12,1236.46997070312,-0.0255,0.0105,0.0231,0.0154,0.0466,0.0078,0.0824,0.0195,0.1201,0.0539,0.1027,0.0513,0.0792,0.0577,0.0615,0.1046
2011-12-13,1225.72998046875,0.0126,0.0174,0.0319,0.0271,0.0504,0.0267,0.0979,0.0302,0.1348,0.0642,0.1115,0.062,0.0821,0.0631,0.081,0.1137
2011-12-14,1211.81994628906,0.026,0.019,0.0307,0.0293,0.0618,0.0398,0.1084,0.042,0.1473,0.0745,0.1229,0.0702,0.0891,0.0643,0.1027,0.1196
2011-12-15,1215.75,0.031,0.0214,0.0381,0.0335,0.0586,0.0322,0.0997,0.0367,0.1441,0.0705,0.1191,0.0806,0.0707,0.063,0.0994,0.1164
2011-12-16,1219.66003417969,0.0368,0.01,0.0306,0.0145,0.0554,0.0302,0.1075,0.0387,0.1409,0.0722,0.1313,0.0822,0.0601,0.0653,0.0962,0.1176
2011-12-17,1219.66003417969,0.0368,0.0103,0.0306,0.0157,0.0589,0.0328,0.1098,0.0397,0.1448,0.073,0.1272,0.0821,0.0601,0.0641,0.0977,0.1196
2011-12-18,1219.66003417969,0.0368,0.0096,0.0306,0.0148,0.07,0.029,0.1098,0.0357,0.1418,0.0696,0.1213,0.0799,0.0601,0.0652,0.1074,0.1209
2011-12-19,1205.34997558594,0.0486,0.0084,0.0424,0.0131,0.0867,0.0346,0.1216,0.0473,0.1518,0.085,0.1342,0.0972,0.0878,0.0682,0.1175,0.1298
2011-12-20,1241.30004882812,0.0193,0.0098,0.0284,0.0174,0.058,0.0216,0.0922,0.0293,0.1151,0.061,0.1049,0.0727,0.0589,0.0602,0.0656,0.1169
2011-12-21,1243.71997070312,0.0047,0.0072,0.0266,0.0121,0.056,0.0226,0.091,0.029,0.1163,0.0572,0.1029,0.0691,0.0587,0.0544,0.0708,0.1083
2011-12-22,1254,0.0072,0.0063,0.0213,0.0136,0.0478,0.0209,0.0794,0.0384,0.1081,0.044,0.0862,0.0693,0.0518,0.0568,0.0626,0.0905
2011-12-23,1265.32995605469,-0.0061,0.0064,0.0098,0.0147,0.0393,0.018,0.0747,0.0311,0.0991,0.0327,0.0809,0.0581,0.0406,0.0484,0.0536,0.0832
2011-12-24,1265.32995605469,-0.0061,0.0059,0.0098,0.0136,0.0382,0.0147,0.0764,0.0264,0.1129,0.0288,0.0945,0.057,0.0406,0.0533,0.0375,0.0836
2011-12-25,1265.32995605469,-0.0061,0.0061,0.0098,0.0132,0.0469,0.0135,0.0764,0.0231,0.11,0.0277,0.1011,0.0561,0.0406,0.0526,0.0423,0.085
2011-12-26,1265.32995605469,-0.0061,0.0063,0.0121,0.0131,0.0411,0.0122,0.0764,0.0194,0.1051,0.0256,0.1035,0.0542,0.0406,0.0524,0.0512,0.0856
2011-12-27,1265.43005371094,0.0091,0.0053,0.0208,0.0119,0.0394,0.0088,0.0776,0.0164,0.1034,0.022,0.1035,0.0524,0.0516,0.0526,0.049,0.0856
2011-12-28,1249.64001464844,0.0219,0.006,0.0337,0.0107,0.052,0.0104,0.0935,0.0188,0.1196,0.028,0.116,0.0604,0.0497,0.0612,0.0862,0.0941
2011-12-29,1263.02001953125,0.0142,0.0072,0.0254,0.011,0.0413,0.0093,0.0781,0.0224,0.109,0.0283,0.1015,0.0612,0.0368,0.066,0.0756,0.0953
2011-12-30,1257.59997558594,0.0159,0.0078,0.0247,0.0118,0.0431,0.0189,0.0886,0.0314,0.1133,0.0328,0.1114,0.0662,0.0161,0.0752,0.0799,0.1002
2011-12-31,1257.59997558594,0.0159,0.008,0.0247,0.0116,0.0427,0.0225,0.0853,0.0369,0.1208,0.0397,0.1089,0.0717,0.0161,0.0821,0.0823,0.1068
2012-01-01,1257.59997558594,0.0159,0.0079,0.0247,0.0128,0.0515,0.0259,0.0853,0.0407,0.1168,0.0318,0.1012,0.0726,0.0161,0.0789,0.0885,0.1064
2012-01-02,1257.59997558594,0.0182,0.0083,0.0247,0.0136,0.0526,0.0232,0.0853,0.0373,0.1065,0.0297,0.0849,0.0688,0.0162,0.075,0.0885,0.1062
2012-01-03,1277.06005859375,0.0117,0.0087,0.0129,0.0149,0.0518,0.0226,0.0661,0.0361,0.0905,0.0249,0.0696,0.0649,0.0066,0.0742,0.0685,0.0996
2012-01-04,1277.30004882812,0.0118,0.01,0.0238,0.0158,0.0516,0.023,0.0504,0.0327,0.0904,0.0215,0.0694,0.0627,0.0292,0.0747,0.0588,0.0979
2012-01-05,1281.06005859375,0.0112,0.0097,0.0258,0.0157,0.0486,0.0208,0.0544,0.0307,0.0874,0.0207,0.0668,0.0603,0.0261,0.0733,0.0559,0.0986
2012-01-06,1277.81005859375,0.0088,0.0098,0.029,0.0161,0.0507,0.0233,0.0667,0.0329,0.09,0.0231,0.0651,0.0617,0.0368,0.073,0.0584,0.0997
2012-01-07,1277.81005859375,0.0088,0.0101,0.029,0.0165,0.0528,0.0222,0.0703,0.0327,0.0785,0.0238,0.0583,0.06,0.0368,0.067,0.0568,0.0975
2012-01-08,1277.81005859375,0.0088,0.0089,0.029,0.0146,0.0549,0.0214,0.0703,0.0342,0.0613,0.0248,0.0609,0.0606,0.0368,0.0706,0.0486,0.0935
2012-01-09,1280.69995117188,0.0065,0.0098,0.0272,0.0156,0.0541,0.0208,0.068,0.0321,0.0665,0.0239,0.0552,0.0598,0.0218,0.0658,0.0463,0.0934
2012-01-10,1292.07995605469,0.0012,0.009,0.0173,0.0164,0.0384,0.0234,0.0594,0.0288,0.0713,0.0149,0.0464,0.0529,0.0245,0.0406,0.0325,0.0782
2012-01-11,1292.47998046875,0.012,0.0093,0.0256,0.0153,0.0381,0.0192,0.077,0.024,0.0584,0.0104,0.046,0.0493,0.0172,0.0348,0.0486,0.0748
2012-01-12,1295.5,0.0146,0.0087,0.0175,0.015,0.0357,0.0173,0.0735,0.0185,0.0561,0.0083,0.0325,0.0446,0.0256,0.0306,0.0462,0.0748
2012-01-13,1289.08996582031,0.0202,0.0082,0.0209,0.0143,0.0475,0.0155,0.0844,0.0187,0.0611,0.0127,0.0317,0.0495,0.0409,0.0363,0.0512,0.0774
2012-01-14,1289.08996582031,0.0202,0.0049,0.0209,0.0104,0.0465,0.0025,0.0855,0.0103,0.0606,0.0123,0.0273,0.0442,0.0409,0.0428,0.0489,0.0863
2012-01-15,1289.08996582031,0.0202,0.005,0.0209,0.0109,0.0411,0.0011,0.0855,0.0078,0.0759,0.0062,0.0122,0.0399,0.0409,0.0353,0.0562,0.081
2012-01-16,1289.08996582031,0.0207,0.005,0.0184,0.011,0.0521,0.0019,0.0855,0.0092,0.0719,0.0081,0.0047,0.0412,0.0423,0.037,0.0629,0.0828
2012-01-17,1293.67004394531,0.0161,0.005,0.0144,0.0118,0.0509,0.0031,0.0859,0.0074,0.0624,0.0046,0.0012,0.0387,0.0485,0.0356,0.0621,0.0824
2012-01-18,1308.0400390625,0.0137,0.0057,0.0122,0.0131,0.0399,0.0034,0.0719,0.0016,0.0525,-0.0056,-0.0098,0.0321,0.0358,0.0199,0.0409,0.0706
2012-01-19,1314.5,0.003,0.0051,0.0084,0.0098,0.0349,0.0028,0.0651,-0.0076,0.0476,-0.0212,0.0011,0.0017,0.0083,0.0073,0.036,0.0493
2012-01-20,1315.38000488281,0.0007,0.0056,0.0222,0.0103,0.0343,0.0008,0.0572,0.0014,0.0469,-0.0076,0.0009,0.0188,0.0148,0.0314,0.0353,0.0686
2012-01-21,1315.38000488281,0.0007,0.006,0.0222,0.0108,0.035,0.0012,0.0603,-0.0018,0.0384,-0.015,0.0026,0.0113,0.0148,0.0201,0.0264,0.0575
2012-01-22,1315.38000488281,0.0007,0.0067,0.0222,0.0113,0.0316,0.0024,0.0603,-0.0001,0.0421,-0.0152,0.004,0.0123,0.0148,0.0209,0.0173,0.0554
2012-01-23,1316,-0.0023,0.0068,0.0213,0.0124,0.0354,0.0026,0.0598,-0.0011,0.0552,-0.0193,0.0014,0.0065,-0.0017,0.0133,0.0165,0.0482
2012-01-24,1314.65002441406,-0.0017,0.0059,0.0243,0.0115,0.0381,0.0028,0.0746,-0.0021,0.0629,-0.0206,0.0024,0.0038,0.0041,0.011,0.0339,0.0454
2012-01-25,1326.06005859375,-0.0015,0.0055,0.0179,0.0106,0.0295,-0.0013,0.0632,-0.0055,0.0567,-0.0252,-0.0062,-0.0008,0.0044,0.0101,0.0442,0.0402
2012-01-26,1318.43005371094,0.0054,0.0064,0.0251,0.0132,0.0353,0.0071,0.064,-0.0006,0.0624,-0.0164,-0.0005,0.0105,0.008,0.0133,0.05,0.0398
2012-01-27,1316.32995605469,0.0215,0.0065,0.0198,0.0138,0.0382,0.008,0.064,0.0011,0.064,-0.0129,0.0121,0.0118,0.0342,0.0128,0.0516,0.0417
2012-01-28,1316.32995605469,0.0215,0.006,0.0198,0.0138,0.0416,0.0039,0.0677,-0.0024,0.0601,-0.0136,-0.0023,0.0122,0.0342,0.017,0.0511,0.0482
2012-01-29,1316.32995605469,0.0215,0.0061,0.0198,0.0145,0.0368,0.0044,0.0677,0.0004,0.0658,-0.0091,-0.0046,0.0143,0.0342,0.017,0.0467,0.0508
2012-01-30,1313.01000976562,0.0236,0.0058,0.0291,0.0148,0.0455,0.0028,0.0702,0.0003,0.0658,-0.0131,-0.027,0,0.0392,0.0017,0.0464,0.038
2012-01-31,1312.41003417969,0.0261,0.0056,0.0286,0.0142,0.0427,0.0035,0.0781,0.0037,0.0586,-0.0085,-0.0265,-0.0001,0.0459,-0.0001,0.0393,0.0432
2012-02-01,1324.08996582031,0.0193,0.0061,0.0144,0.016,0.0338,0.0077,0.0653,0.0007,0.0334,-0.0138,-0.0354,-0.0093,0.037,-0.0107,0.0493,0.0333
2012-02-02,1325.5400390625,0.0197,0.007,0.0242,0.0157,0.0327,0.0095,0.0539,0.0021,0.0323,-0.0165,-0.0364,0.0034,0.0312,0.0047,0.0482,0.0444
2012-02-03,1344.90002441406,-0.0017,0.008,0.0121,0.0178,0.0143,0.0087,0.0388,-0.0004,0.0178,-0.0224,-0.0452,-0.0018,0.0072,-0.0007,0.0337,0.0305
2012-02-04,1344.90002441406,-0.0017,0.0046,0.0121,0.014,-0.0011,-0.0025,0.0388,-0.012,0.0182,-0.0316,-0.0224,-0.015,0.0072,-0.0101,0.036,0.0172
2012-02-05,1344.90002441406,-0.0017,0.0043,0.0121,0.0138,0.0057,-0.0038,0.0388,-0.0108,0.0139,-0.0264,-0.0225,-0.0133,0.0072,-0.0091,0.0411,0.0225
2012-02-06,1344.32995605469,0.0055,0.0052,0.0125,0.0144,0.0159,-0.0013,0.0392,-0.0077,0.0076,-0.0213,-0.014,-0.0092,0.006,-0.0043,0.0422,0.0256
2012-02-07,1347.05004882812,0.0026,0.0059,0.0112,0.0161,0.0175,0.0048,0.0258,-0.0075,0.0081,-0.0233,-0.016,-0.0081,-0.0042,-0.0079,0.0406,0.026
2012-02-08,1349.9599609375,-0.005,0.0038,0.0057,0.0145,0.0154,0.0052,0.0064,-0.0126,0.0025,-0.0334,-0.0182,-0.0163,-0.0063,-0.01,0.0406,0.0237
2012-02-09,1351.94995117188,0.0045,0.0036,0.0085,0.0138,0.0139,0.0069,0.0123,-0.0003,0.0011,-0.0132,-0.0323,-0.0215,-0.0128,-0.0254,0.0391,0.0178
2012-02-10,1342.64001464844,0.0138,0.004,0.0171,0.0132,0.021,0.0115,0.0329,0.0099,0.008,0.0026,-0.0138,-0.0006,0.0105,-0.0037,0.046,0.0379
2012-02-11,1342.64001464844,0.0138,0.0037,0.0171,0.0126,0.0389,0.0098,0.0204,0.0106,-0.0032,0.0021,-0.0209,0.003,0.0105,-0.0028,0.0448,0.0384
2012-02-12,1342.64001464844,0.0138,0.0033,0.0171,0.0121,0.0377,0.0097,0.0204,0.0088,-0.009,-0.0022,-0.0101,0.0004,0.0105,-0.0066,0.0446,0.035
2012-02-13,1351.77001953125,0.007,0.0017,0.0116,0.0118,0.0369,0.0049,0.0136,0.0013,-0.0202,-0.0122,-0.0066,-0.0147,0.0014,-0.0238,0.039,0.0237
